Framework,Framework ID,Supplier Name,Supplier Company House No,Member trusts NHS Org Code (ODS),Member trust name,Framework Organisation,MI Reporting Month,Invoice Date,ABI,MI Value (Ex VAT)
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RL4,The Royal Wolverhampton NHS Trust,1234570-RL4,2022_10,07/10/2022,0,8110.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RL4,The Royal Wolverhampton NHS Trust,1234570-RL4,2022_11,20/11/2022,0,1969.11
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RL4,The Royal Wolverhampton NHS Trust,1234570-RL4,2022_11,04/11/2022,0,8110.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RL4,The Royal Wolverhampton NHS Trust,1234570-RL4,2022_12,19/12/2022,0,1840.41
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RL4,The Royal Wolverhampton NHS Trust,1234570-RL4,2022_12,02/12/2022,0,8110.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RL4,The Royal Wolverhampton NHS Trust,1234570-RL4,2023_01,23/01/2023,0,1651.65
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RL4,The Royal Wolverhampton NHS Trust,1234570-RL4,2023_01,06/01/2023,0,8110.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RL4,The Royal Wolverhampton NHS Trust,1234570-RL4,2023_02,20/02/2023,0,2690.25
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RL4,The Royal Wolverhampton NHS Trust,1234570-RL4,2023_02,03/02/2023,0,8110.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_04,22/11/2021,0,391.75
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_04,24/01/2022,0,650
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_04,25/10/2021,0,723
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_04,20/09/2021,0,874.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_04,20/12/2021,0,1225.75
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_04,21/02/2022,0,2165.9
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_04,23/08/2021,0,2424.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_04,28/03/2022,0,2663.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_04,11/08/2021,0,2956.25
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_04,24/08/2021,0,7968.75
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_04,03/09/2021,0,10925
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_04,01/10/2021,0,10925
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_04,05/11/2021,0,10925
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_04,03/12/2021,0,10925
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_04,07/01/2022,0,10925
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_04,04/02/2022,0,10925
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_04,04/03/2022,0,10925
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_05,23/05/2022,0,3213.35
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_05,27/05/2022,0,9048
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_05,06/05/2022,0,14566.66
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_06,20/06/2022,0,3213.35
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_06,06/06/2022,0,7283.33
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_07,25/07/2022,0,503.57
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_07,01/07/2022,0,7283.33
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_08,22/08/2022,0,520.1
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_08,05/08/2022,0,7283.33
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_09,26/09/2022,0,301.4
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_09,02/09/2022,0,7283.33
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_10,24/10/2022,0,94.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_10,07/10/2022,0,7283.33
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_11,21/11/2022,0,96.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_11,04/11/2022,0,7283.33
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_12,19/12/2022,0,487.25
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2022_12,02/12/2022,0,7283.33
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2023_01,23/01/2023,0,945.25
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2023_01,06/01/2023,0,7283.33
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2023_02,20/03/2023,0,1272.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RP6,Moorfields Eye Hospital,1234570-RP6,2023_02,03/02/2023,0,7283.33
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2022_04,11/04/2022,0,8267.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2022_05,06/05/2022,0,8267.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2022_06,06/06/2022,0,8267.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2022_07,26/07/2022,0,2290.15
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2022_07,01/07/2022,0,8267.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2022_08,02/08/2022,0,8267.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2022_08,05/08/2022,0,8267.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2022_09,26/09/2022,0,1411.25
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2022_10,25/10/2022,0,271
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2022_10,07/10/2022,0,8267.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2022_11,21/11/2022,0,157.7
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2022_11,04/11/2022,0,8267.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2022_12,20/12/2022,0,53.65
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2022_12,02/12/2022,0,8267.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2023_01,23/01/2023,0,204.9
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2023_01,06/01/2023,0,8267.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2023_02,20/02/2023,0,558.8
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RQY,South West London and St Georges Mental Health NHS,1234570-RQY,2023_02,03/02/2023,0,8267.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RY4,Hertfordshire Community NHS FT,1234570-RY4,2022_04,11/04/2022,0,4381.67
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RY4,Hertfordshire Community NHS FT,1234570-RY4,2022_04,09/04/2021,0,4675.83
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RY4,Hertfordshire Community NHS FT,1234570-RY4,2022_04,07/05/2021,0,4675.83
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RY4,Hertfordshire Community NHS FT,1234570-RY4,2022_04,02/07/2021,0,4675.83
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RY4,Hertfordshire Community NHS FT,1234570-RY4,2022_04,06/08/2021,0,4675.83
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RY4,Hertfordshire Community NHS FT,1234570-RY4,2022_04,01/10/2021,0,4675.83
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RY4,Hertfordshire Community NHS FT,1234570-RY4,2022_04,05/11/2021,0,4675.83
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RY4,Hertfordshire Community NHS FT,1234570-RY4,2022_04,03/12/2021,0,4675.83
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RY4,Hertfordshire Community NHS FT,1234570-RY4,2022_04,07/01/2022,0,4675.83
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RY4,Hertfordshire Community NHS FT,1234570-RY4,2022_04,04/02/2022,0,4675.83
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RY4,Hertfordshire Community NHS FT,1234570-RY4,2022_04,04/03/2022,0,4675.83
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RY4,Hertfordshire Community NHS FT,1234570-RY4,2022_04,04/06/2022,0,4675.83
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RY4,Hertfordshire Community NHS FT,1234570-RY4,2022_05,06/05/2022,0,4381.67
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RY4,Hertfordshire Community NHS FT,1234570-RY4,2022_06,06/06/2022,0,4381.67
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RY4,Hertfordshire Community NHS FT,1234570-RY4,2022_06,04/06/2022,0,4675.83
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,RY4,Hertfordshire Community NHS FT,1234570-RY4,2022_07,01/07/2022,0,4381.67
